   -2.92000000    -1.74935080    -0.39411529
   -2.91000000    -1.74183509    -0.41076645
   -2.90000000    -1.73416860    -0.42730850
   -2.89000000    -1.72635272    -0.44374016
   -2.88000000    -1.71838885    -0.46006017
   -2.87000000    -1.71027843    -0.47626728
   -2.86000000    -1.70202287    -0.49236026
   -2.85000000    -1.69362361    -0.50833790
   -2.84000000    -1.68508210    -0.52419899
   -2.83000000    -1.67639979    -0.53994235
   -2.82000000    -1.66757815    -0.55556683
   -2.81000000    -1.65861864    -0.57107127
   -2.80000000    -1.64952274    -0.58645454
   -2.79000000    -1.64029195    -0.60171554
   -2.78000000    -1.63092776    -0.61685316
   -2.77000000    -1.62143168    -0.63186632
   -2.76000000    -1.61180521    -0.64675397
   -2.75000000    -1.60204989    -0.66151507
   -2.74000000    -1.59216722    -0.67614857
   -2.73000000    -1.58215876    -0.69065348
   -2.72000000    -1.57202603    -0.70502881
   -2.71000000    -1.56177060    -0.71927357
   -2.70000000    -1.55139400    -0.73338681
   -2.69000000    -1.54089781    -0.74736759
   -2.68000000    -1.53028358    -0.76121499
   -2.67000000    -1.51955290    -0.77492810
   -2.66000000    -1.50870733    -0.78850604
   -2.65000000    -1.49774848    -0.80194794
   -2.64000000    -1.48667791    -0.81525294
   -2.63000000    -1.47549724    -0.82842021
   -2.62000000    -1.46420805    -0.84144893
   -2.61000000    -1.45281196    -0.85433831
   -2.60000000    -1.44131058    -0.86708756
   -2.59000000    -1.42970551    -0.87969592
   -2.58000000    -1.41799838    -0.89216264
   -2.57000000    -1.40619080    -0.90448700
   -2.56000000    -1.39428442    -0.91666828
   -2.55000000    -1.38228084    -0.92870578
   -2.54000000    -1.37018172    -0.94059885
   -2.53000000    -1.35798869    -0.95234681
   -2.52000000    -1.34570338    -0.96394902
   -2.51000000    -1.33332744    -0.97540487
   -2.50000000    -1.32086252    -0.98671375
   -2.49000000    -1.30831027    -0.99787508
   -2.48000000    -1.29567233    -1.00888827
   -2.47000000    -1.28295036    -1.01975279
   -2.46000000    -1.27014602    -1.03046809
   -2.45000000    -1.25726097    -1.04103367
   -2.44000000    -1.24429686    -1.05144901
   -2.43000000    -1.23125536    -1.06171365
   -2.42000000    -1.21813812    -1.07182712
   -2.41000000    -1.20494682    -1.08178896
   -2.40000000    -1.19168311    -1.09159876
   -2.39000000    -1.17834866    -1.10125609
   -2.38000000    -1.16494515    -1.11076058
   -2.37000000    -1.15147423    -1.12011183
   -2.36000000    -1.13793757    -1.12930950
   -2.35000000    -1.12433684    -1.13835323
   -2.34000000    -1.11067371    -1.14724272
   -2.33000000    -1.09694985    -1.15597764
   -2.32000000    -1.08316692    -1.16455771
   -2.31000000    -1.06932658    -1.17298266
   -2.30000000    -1.05543051    -1.18125223
   -2.29000000    -1.04148037    -1.18936618
   -2.28000000    -1.02747782    -1.19732430
   -2.27000000    -1.01342453    -1.20512638
   -2.26000000    -0.99932215    -1.21277222
   -2.25000000    -0.98517235    -1.22026168
   -2.24000000    -0.97097678    -1.22759458
   -2.23000000    -0.95673710    -1.23477079
   -2.22000000    -0.94245497    -1.24179020
   -2.21000000    -0.92813203    -1.24865270
   -2.20000000    -0.91376993    -1.25535820
   -2.19000000    -0.89937033    -1.26190664
   -2.18000000    -0.88493487    -1.26829797
   -2.17000000    -0.87046518    -1.27453214
   -2.16000000    -0.85596291    -1.28060914
   -2.15000000    -0.84142969    -1.28652896
   -2.14000000    -0.82686715    -1.29229162
   -2.13000000    -0.81227693    -1.29789715
   -2.12000000    -0.79766064    -1.30334559
   -2.11000000    -0.78301992    -1.30863701
   -2.10000000    -0.76835636    -1.31377147
   -2.09000000    -0.75367160    -1.31874908
   -2.08000000    -0.73896723    -1.32356995
   -2.07000000    -0.72424486    -1.32823419
   -2.06000000    -0.70950610    -1.33274196
   -2.05000000    -0.69475253    -1.33709340
   -2.04000000    -0.67998575    -1.34128869
   -2.03000000    -0.66520734    -1.34532802
   -2.02000000    -0.65041889    -1.34921160
   -2.01000000    -0.63562196    -1.35293963
   -2.00000000    -0.62081813    -1.35651236
   -1.99000000    -0.60600896    -1.35993003
   -1.98000000    -0.59119601    -1.36319291
   -1.97000000    -0.57638083    -1.36630127
   -1.96000000    -0.56156498    -1.36925542
   -1.95000000    -0.54674998    -1.37205566
   -1.94000000    -0.53193737    -1.37470231
   -1.93000000    -0.51712869    -1.37719571
   -1.92000000    -0.50232545    -1.37953622
   -1.91000000    -0.48752917    -1.38172420
   -1.90000000    -0.47274135    -1.38376004
   -1.89000000    -0.45796350    -1.38564412
   -1.88000000    -0.44319711    -1.38737687
   -1.87000000    -0.42844367    -1.38895870
   -1.86000000    -0.41370466    -1.39039005
   -1.85000000    -0.39898154    -1.39167139
   -1.84000000    -0.38427579    -1.39280316
   -1.83000000    -0.36958886    -1.39378585
   -1.82000000    -0.35492220    -1.39461996
   -1.81000000    -0.34027725    -1.39530599
   -1.80000000    -0.32565545    -1.39584445
   -1.79000000    -0.31105821    -1.39623590
   -1.78000000    -0.29648697    -1.39648086
   -1.77000000    -0.28194311    -1.39657990
   -1.76000000    -0.26742806    -1.39653360
   -1.75000000    -0.25294319    -1.39634253
   -1.74000000    -0.23848990    -1.39600729
   -1.73000000    -0.22406954    -1.39552850
   -1.72000000    -0.20968350    -1.39490678
   -1.71000000    -0.19533313    -1.39414276
   -1.70000000    -0.18101976    -1.39323709
   -1.69000000    -0.16674475    -1.39219043
   -1.68000000    -0.15250942    -1.39100345
   -1.67000000    -0.13831508    -1.38967683
   -1.66000000    -0.12416305    -1.38821127
   -1.65000000    -0.11005463    -1.38660748
   -1.64000000    -0.09599111    -1.38486618
   -1.63000000    -0.08197377    -1.38298809
   -1.62000000    -0.06800388    -1.38097395
   -1.61000000    -0.05408270    -1.37882452
   -1.60000000    -0.04021147    -1.37654056
   -1.59000000    -0.02639145    -1.37412285
   -1.58000000    -0.01262386    -1.37157216
   -1.57000000     0.00109008    -1.36888930
   -1.56000000     0.01474917    -1.36607507
   -1.55000000     0.02835219    -1.36313029
   -1.54000000     0.04189797    -1.36005579
   -1.53000000     0.05538532    -1.35685239
   -1.52000000     0.06881309    -1.35352095
   -1.51000000     0.08218011    -1.35006233
   -1.50000000     0.09548523    -1.34647739
   -1.49000000     0.10872734    -1.34276701
   -1.48000000     0.12190529    -1.33893208
   -1.47000000     0.13501799    -1.33497348
   -1.46000000     0.14806433    -1.33089212
   -1.45000000     0.16104321    -1.32668893
   -1.44000000     0.17395357    -1.32236481
   -1.43000000     0.18679434    -1.31792071
   -1.42000000     0.19956446    -1.31335756
   -1.41000000     0.21226289    -1.30867631
   -1.40000000     0.22488859    -1.30387792
   -1.39000000     0.23744056    -1.29896335
   -1.38000000     0.24991776    -1.29393358
   -1.37000000     0.26231923    -1.28878959
   -1.36000000     0.27464395    -1.28353237
   -1.35000000     0.28689097    -1.27816291
   -1.34000000     0.29905933    -1.27268223
   -1.33000000     0.31114807    -1.26709134
   -1.32000000     0.32315625    -1.26139125
   -1.31000000     0.33508296    -1.25558299
   -1.30000000     0.34692728    -1.24966760
   -1.29000000     0.35868831    -1.24364612
   -1.28000000     0.37036515    -1.23751960
   -1.27000000     0.38195695    -1.23128909
   -1.26000000     0.39346282    -1.22495566
   -1.25000000     0.40488193    -1.21852037
   -1.24000000     0.41621342    -1.21198430
   -1.23000000     0.42745649    -1.20534853
   -1.22000000     0.43861030    -1.19861414
   -1.21000000     0.44967406    -1.19178223
   -1.20000000     0.46064699    -1.18485390
   -1.19000000     0.47152830    -1.17783024
   -1.18000000     0.48231723    -1.17071238
   -1.17000000     0.49301303    -1.16350142
   -1.16000000     0.50361496    -1.15619849
   -1.15000000     0.51412230    -1.14880470
   -1.14000000     0.52453433    -1.14132120
   -1.13000000     0.53485035    -1.13374911
   -1.12000000     0.54506968    -1.12608958
   -1.11000000     0.55519164    -1.11834374
   -1.10000000     0.56521557    -1.11051275
   -1.09000000     0.57514082    -1.10259776
   -1.08000000     0.58496675    -1.09459993
   -1.07000000     0.59469275    -1.08652042
   -1.06000000     0.60431819    -1.07836038
   -1.05000000     0.61384249    -1.07012100
   -1.04000000     0.62326505    -1.06180344
   -1.03000000     0.63258531    -1.05340888
   -1.02000000     0.64180270    -1.04493849
   -1.01000000     0.65091668    -1.03639347
   -1.00000000     0.65992673    -1.02777498
   -0.99000000     0.66883231    -1.01908423
   -0.98000000     0.67763292    -1.01032240
   -0.97000000     0.68632806    -1.00149068
   -0.96000000     0.69491726    -0.99259027
   -0.95000000     0.70340004    -0.98362237
   -0.94000000     0.71177596    -0.97458818
   -0.93000000     0.72004456    -0.96548890
   -0.92000000     0.72820541    -0.95632574
   -0.91000000     0.73625811    -0.94709989
   -0.90000000     0.74420225    -0.93781258
   -0.89000000     0.75203743    -0.92846500
   -0.88000000     0.75976327    -0.91905837
   -0.87000000     0.76737942    -0.90959391
   -0.86000000     0.77488552    -0.90007281
   -0.85000000     0.78228122    -0.89049631
   -0.84000000     0.78956621    -0.88086561
   -0.83000000     0.79674017    -0.87118193
   -0.82000000     0.80380279    -0.86144648
   -0.81000000     0.81075379    -0.85166049
   -0.80000000     0.81759290    -0.84182517
   -0.79000000     0.82431984    -0.83194174
   -0.78000000     0.83093437    -0.82201141
   -0.77000000     0.83743625    -0.81203541
   -0.76000000     0.84382526    -0.80201495
   -0.75000000     0.85010118    -0.79195125
   -0.74000000     0.85626382    -0.78184553
   -0.73000000     0.86231298    -0.77169900
   -0.72000000     0.86824849    -0.76151288
   -0.71000000     0.87407019    -0.75128838
   -0.70000000     0.87977793    -0.74102673
   -0.69000000     0.88537157    -0.73072912
   -0.68000000     0.89085098    -0.72039678
   -0.67000000     0.89621606    -0.71003092
   -0.66000000     0.90146671    -0.69963274
   -0.65000000     0.90660283    -0.68920346
   -0.64000000     0.91162434    -0.67874427
   -0.63000000     0.91653119    -0.66825639
   -0.62000000     0.92132333    -0.65774102
   -0.61000000     0.92600071    -0.64719936
   -0.60000000     0.93056331    -0.63663261
   -0.59000000     0.93501111    -0.62604196
   -0.58000000     0.93934410    -0.61542862
   -0.57000000     0.94356231    -0.60479377
   -0.56000000     0.94766574    -0.59413859
   -0.55000000     0.95165443    -0.58346429
   -0.54000000     0.95552842    -0.57277204
   -0.53000000     0.95928778    -0.56206303
   -0.52000000     0.96293256    -0.55133843
   -0.51000000     0.96646284    -0.54059941
   -0.50000000     0.96987873    -0.52984716
   -0.49000000     0.97318031    -0.51908284
   -0.48000000     0.97636770    -0.50830761
   -0.47000000     0.97944103    -0.49752264
   -0.46000000     0.98240044    -0.48672909
   -0.45000000     0.98524606    -0.47592810
   -0.44000000     0.98797807    -0.46512084
   -0.43000000     0.99059663    -0.45430844
   -0.42000000     0.99310191    -0.44349205
   -0.41000000     0.99549413    -0.43267281
   -0.40000000     0.99777346    -0.42185185
   -0.39000000     0.99994014    -0.41103031
   -0.38000000     1.00199439    -0.40020930
   -0.37000000     1.00393643    -0.38938996
   -0.36000000     1.00576652    -0.37857339
   -0.35000000     1.00748492    -0.36776070
   -0.34000000     1.00909189    -0.35695301
   -0.33000000     1.01058771    -0.34615142
   -0.32000000     1.01197266    -0.33535702
   -0.31000000     1.01324706    -0.32457090
   -0.30000000     1.01441120    -0.31379416
   -0.29000000     1.01546540    -0.30302786
   -0.28000000     1.01641001    -0.29227309
   -0.27000000     1.01724534    -0.28153092
   -0.26000000     1.01797176    -0.27080242
   -0.25000000     1.01858962    -0.26008863
   -0.24000000     1.01909930    -0.24939062
   -0.23000000     1.01950117    -0.23870943
   -0.22000000     1.01979561    -0.22804611
   -0.21000000     1.01998304    -0.21740168
   -0.20000000     1.02006385    -0.20677718
   -0.19000000     1.02003847    -0.19617363
   -0.18000000     1.01990732    -0.18559205
   -0.17000000     1.01967083    -0.17503345
   -0.16000000     1.01932945    -0.16449884
   -0.15000000     1.01888364    -0.15398920
   -0.14000000     1.01833386    -0.14350554
   -0.13000000     1.01768057    -0.13304883
   -0.12000000     1.01692427    -0.12262005
   -0.11000000     1.01606544    -0.11222019
   -0.10000000     1.01510458    -0.10185019
   -0.09000000     1.01404220    -0.09151101
   -0.08000000     1.01287881    -0.08120361
   -0.07000000     1.01161493    -0.07092893
   -0.06000000     1.01025111    -0.06068791
   -0.05000000     1.00878787    -0.05048147
   -0.04000000     1.00722577    -0.04031053
   -0.03000000     1.00556536    -0.03017601
   -0.02000000     1.00380722    -0.02007882
   -0.01000000     1.00195190    -0.01001985
    0.00000000     1.00000000     0.00000000
    0.01000000     0.99795210     0.00997985
    0.02000000     0.99580879     0.01991883
    0.03000000     0.99357069     0.02981607
    0.04000000     0.99123840     0.03967070
    0.05000000     0.98881253     0.04948187
    0.06000000     0.98629372     0.05924874
    0.07000000     0.98368259     0.06897047
    0.08000000     0.98097979     0.07864623
    0.09000000     0.97818596     0.08827521
    0.10000000     0.97530176     0.09785658
    0.11000000     0.97232785     0.10738955
    0.12000000     0.96926488     0.11687332
    0.13000000     0.96611355     0.12630709
    0.14000000     0.96287452     0.13569010
    0.15000000     0.95954848     0.14502157
    0.16000000     0.95613612     0.15430073
    0.17000000     0.95263815     0.16352684
    0.18000000     0.94905527     0.17269914
    0.19000000     0.94538819     0.18181690
    0.20000000     0.94163762     0.19087939
    0.21000000     0.93780429     0.19988590
    0.22000000     0.93388893     0.20883570
    0.23000000     0.92989226     0.21772810
    0.24000000     0.92581504     0.22656240
    0.25000000     0.92165801     0.23533793
    0.26000000     0.91742190     0.24405399
    0.27000000     0.91310749     0.25270993
    0.28000000     0.90871553     0.26130508
    0.29000000     0.90424678     0.26983880
    0.30000000     0.89970202     0.27831045
    0.31000000     0.89508202     0.28671939
    0.32000000     0.89038757     0.29506501
    0.33000000     0.88561944     0.30334668
    0.34000000     0.88077842     0.31156381
    0.35000000     0.87586531     0.31971580
    0.36000000     0.87088091     0.32780206
    0.37000000     0.86582602     0.33582202
    0.38000000     0.86070143     0.34377510
    0.39000000     0.85550798     0.35166076
    0.40000000     0.85024646     0.35947844
    0.41000000     0.84491770     0.36722760
    0.42000000     0.83952251     0.37490771
    0.43000000     0.83406173     0.38251824
    0.44000000     0.82853618     0.39005870
    0.45000000     0.82294669     0.39752857
    0.46000000     0.81729410     0.40492735
    0.47000000     0.81157924     0.41225458
    0.48000000     0.80580297     0.41950976
    0.49000000     0.79996612     0.42669245
    0.50000000     0.79406954     0.43380217
    0.51000000     0.78811408     0.44083848
    0.52000000     0.78210060     0.44780095
    0.53000000     0.77602995     0.45468915
    0.54000000     0.76990298     0.46150265
    0.55000000     0.76372057     0.46824106
    0.56000000     0.75748357     0.47490397
    0.57000000     0.75119284     0.48149099
    0.58000000     0.74484926     0.48800174
    0.59000000     0.73845370     0.49443584
    0.60000000     0.73200702     0.50079295
    0.61000000     0.72551011     0.50707270
    0.62000000     0.71896382     0.51327475
    0.63000000     0.71236905     0.51939877
    0.64000000     0.70572666     0.52544443
    0.65000000     0.69903755     0.53141142
    0.66000000     0.69230258     0.53729943
    0.67000000     0.68552264     0.54310817
    0.68000000     0.67869862     0.54883736
    0.69000000     0.67183139     0.55448671
    0.70000000     0.66492185     0.56005595
    0.71000000     0.65797088     0.56554484
    0.72000000     0.65097937     0.57095311
    0.73000000     0.64394820     0.57628053
    0.74000000     0.63687826     0.58152688
    0.75000000     0.62977045     0.58669192
    0.76000000     0.62262564     0.59177545
    0.77000000     0.61544473     0.59677726
    0.78000000     0.60822861     0.60169717
    0.79000000     0.60097817     0.60653499
    0.80000000     0.59369430     0.61129054
    0.81000000     0.58637788     0.61596366
    0.82000000     0.57902981     0.62055419
    0.83000000     0.57165097     0.62506199
    0.84000000     0.56424226     0.62948692
    0.85000000     0.55680456     0.63382885
    0.86000000     0.54933876     0.63808765
    0.87000000     0.54184575     0.64226323
    0.88000000     0.53432641     0.64635548
    0.89000000     0.52678163     0.65036431
    0.90000000     0.51921229     0.65428963
    0.91000000     0.51161928     0.65813138
    0.92000000     0.50400348     0.66188947
    0.93000000     0.49636577     0.66556387
    0.94000000     0.48870703     0.66915452
    0.95000000     0.48102814     0.67266138
    0.96000000     0.47332998     0.67608443
    0.97000000     0.46561343     0.67942364
    0.98000000     0.45787935     0.68267900
    0.99000000     0.45012862     0.68585051
    1.00000000     0.44236211     0.68893817
    1.01000000     0.43458070     0.69194201
    1.02000000     0.42678524     0.69486203
    1.03000000     0.41897660     0.69769827
    1.04000000     0.41115566     0.70045078
    1.05000000     0.40332325     0.70311960
    1.06000000     0.39548026     0.70570479
    1.07000000     0.38762752     0.70820641
    1.08000000     0.37976590     0.71062454
    1.09000000     0.37189625     0.71295926
    1.10000000     0.36401941     0.71521066
    1.11000000     0.35613624     0.71737884
    1.12000000     0.34824757     0.71946391
    1.13000000     0.34035425     0.72146597
    1.14000000     0.33245712     0.72338517
    1.15000000     0.32455700     0.72522162
    1.16000000     0.31665473     0.72697547
    1.17000000     0.30875115     0.72864687
    1.18000000     0.30084706     0.73023596
    1.19000000     0.29294331     0.73174292
    1.20000000     0.28504071     0.73316791
    1.21000000     0.27714006     0.73451112
    1.22000000     0.26924219     0.73577273
    1.23000000     0.26134791     0.73695294
    1.24000000     0.25345801     0.73805195
    1.25000000     0.24557330     0.73906996
    1.26000000     0.23769458     0.74000721
    1.27000000     0.22982264     0.74086390
    1.28000000     0.22195828     0.74164028
    1.29000000     0.21410227     0.74233659
    1.30000000     0.20625540     0.74295307
    1.31000000     0.19841844     0.74348997
    1.32000000     0.19059218     0.74394756
    1.33000000     0.18277738     0.74432612
    1.34000000     0.17497480     0.74462590
    1.35000000     0.16718521     0.74484720
    1.36000000     0.15940937     0.74499031
    1.37000000     0.15164802     0.74505553
    1.38000000     0.14390191     0.74504315
    1.39000000     0.13617180     0.74495350
    1.40000000     0.12845840     0.74478688
    1.41000000     0.12076247     0.74454363
    1.42000000     0.11308472     0.74422407
    1.43000000     0.10542589     0.74382854
    1.44000000     0.09778669     0.74335739
    1.45000000     0.09016783     0.74281096
    1.46000000     0.08257003     0.74218962
    1.47000000     0.07499399     0.74149373
    1.48000000     0.06744041     0.74072365
    1.49000000     0.05990999     0.73987977
    1.50000000     0.05240341     0.73896246
    1.51000000     0.04492135     0.73797212
    1.52000000     0.03746451     0.73690913
    1.53000000     0.03003354     0.73577391
    1.54000000     0.02262911     0.73456684
    1.55000000     0.01525190     0.73328836
    1.56000000     0.00790256     0.73193887
    1.57000000     0.00058173     0.73051880
    1.58000000    -0.00670993     0.72902857
    1.59000000    -0.01397179     0.72746863
    1.60000000    -0.02120321     0.72583941
    1.61000000    -0.02840355     0.72414136
    1.62000000    -0.03557221     0.72237492
    1.63000000    -0.04270856     0.72054057
    1.64000000    -0.04981199     0.71863875
    1.65000000    -0.05688188     0.71666993
    1.66000000    -0.06391766     0.71463459
    1.67000000    -0.07091871     0.71253320
    1.68000000    -0.07788445     0.71036624
    1.69000000    -0.08481430     0.70813421
    1.70000000    -0.09170769     0.70583758
    1.71000000    -0.09856403     0.70347687
    1.72000000    -0.10538278     0.70105256
    1.73000000    -0.11216337     0.69856517
    1.74000000    -0.11890525     0.69601520
    1.75000000    -0.12560787     0.69340318
